uuid,time_min_offset,time_max_offset,x,y,z,confidence,Begin File,Begin Time (s),End Time (s),Begin Date Time,Class,Sound type,Confidence,x_m,y_m,z_m,x_err_low_m,x_err_high_m,x_err_span_m,y_err_low_m,y_err_high_m,y_err_span_m,z_err_low_m,z_err_high_m,z_err_span_m,Energy (dB FS),SNR NIST Quick (dB),source_selection_file
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:1888,1770.860000000,1770.970000000,-0.839999999999998,-0.0999999999999974,-0.719999999999999,0,AMAR173.4.20220914T020952Z.wav,1770.860000000,1770.970000000,2022/9/14  2:39:22.8600,NA,NA,0,-0.839999999999998,-0.0999999999999974,-0.719999999999999,-0.859999999999998,-0.819999999999998,0.04,-0.0999999999999974,-0.0199999999999974,0.0800000000000001,-0.739999999999999,-0.679999999999999,0.0600000000000001,-27.652,13.92,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:1919,1785.260000000,1785.470000000,-0.939999999999998,-0.899999999999998,-0.719999999999999,0,AMAR173.4.20220914T020952Z.wav,1785.260000000,1785.470000000,2022/9/14  2:39:37.2600,NA,NA,0,-0.939999999999998,-0.899999999999998,-0.719999999999999,-0.999999999999998,-0.799999999999998,0.2,-0.939999999999998,-0.759999999999998,0.18,-0.779999999999999,-0.619999999999999,0.16,-24.050,17.79,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:1921,422.180000000,422.350000000,-0.579999999999998,0.860000000000003,-0.859999999999999,0,AMAR173.4.20220914T020952Z.wav,422.180000000,422.350000000,2022/9/14  2:16:54.1800,NA,NA,0,-0.579999999999998,0.860000000000003,-0.859999999999999,-0.599999999999998,-0.539999999999998,0.0600000000000001,0.820000000000003,0.920000000000003,0.1,-0.919999999999999,-0.779999999999999,0.14,-28.855,14.92,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:1941,830.360000000,830.500000000,-0.979999999999998,-0.0599999999999974,-0.399999999999999,0,AMAR173.4.20220914T020952Z.wav,830.360000000,830.500000000,2022/9/14  2:23:42.3600,NA,NA,0,-0.979999999999998,-0.0599999999999974,-0.399999999999999,-1.12,-0.759999999999998,0.36,-0.159999999999997,0.0600000000000027,0.22,-0.599999999999999,-0.199999999999999,0.4,-8.920,27.44,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:1944,458.210000000,458.540000000,-0.699999999999998,0.700000000000003,-1.08,0,AMAR173.4.20220914T020952Z.wav,458.210000000,458.540000000,2022/9/14  2:17:30.2100,NA,NA,0,-0.699999999999998,0.700000000000003,-1.08,-0.719999999999998,-0.659999999999998,0.0600000000000001,0.680000000000003,0.760000000000003,0.0800000000000001,-1.12,-1,0.12,-19.785,14.26,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2033,812.260000000,812.560000000,-0.979999999999998,-0.0599999999999974,-0.499999999999999,0,AMAR173.4.20220914T020952Z.wav,812.260000000,812.560000000,2022/9/14  2:23:24.2600,NA,NA,0,-0.979999999999998,-0.0599999999999974,-0.499999999999999,-1.1,-0.819999999999998,0.28,-0.139999999999997,0.0400000000000027,0.18,-0.659999999999999,-0.319999999999999,0.34,-8.677,24.34,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2195,928.220000000,928.560000000,-0.999999999999998,-0.219999999999998,-1.5,0,AMAR173.4.20220914T020952Z.wav,928.220000000,928.560000000,2022/9/14  2:25:20.2200,NA,NA,0,-0.999999999999998,-0.219999999999998,-1.5,-1.36,-0.139999999999997,1.22,-0.419999999999998,2.66453525910038e-15,0.42,-1.5,-1.22,0.28,-8.382,22.34,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2247,805.170000000,805.250000000,-0.0799999999999974,0.200000000000003,0.100000000000001,0,AMAR173.4.20220914T020952Z.wav,805.170000000,805.250000000,2022/9/14  2:23:17.1700,NA,NA,0,-0.0799999999999974,0.200000000000003,0.100000000000001,-0.259999999999998,0.120000000000003,0.38,-0.0399999999999974,0.400000000000003,0.44,-0.119999999999999,0.340000000000002,0.46,-37.220,10.26,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2278,1039.270000000,1039.590000000,-0.959999999999998,-0.0999999999999974,-0.479999999999999,0,AMAR173.4.20220914T020952Z.wav,1039.270000000,1039.590000000,2022/9/14  2:27:11.2700,NA,NA,0,-0.959999999999998,-0.0999999999999974,-0.479999999999999,-1.04,-0.859999999999998,0.18,-0.159999999999997,-0.0399999999999974,0.12,-0.579999999999999,-0.379999999999999,0.2,-8.885,25.38,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2279,836.860000000,837.080000000,0.0600000000000027,0.980000000000004,-1.12,0,AMAR173.4.20220914T020952Z.wav,836.860000000,837.080000000,2022/9/14  2:23:48.8600,NA,NA,0,0.0600000000000027,0.980000000000004,-1.12,0.0400000000000027,0.100000000000003,0.0600000000000001,0.960000000000004,1.04,0.0800000000000001,-1.14,-1.06,0.0800000000000001,-22.153,17.51,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2311,1774.120000000,1774.240000000,-0.759999999999998,-0.219999999999998,-0.919999999999999,0,AMAR173.4.20220914T020952Z.wav,1774.120000000,1774.240000000,2022/9/14  2:39:26.1200,NA,NA,0,-0.759999999999998,-0.219999999999998,-0.919999999999999,-0.799999999999998,-0.679999999999998,0.12,-0.259999999999998,-0.179999999999997,0.0800000000000001,-0.98,-0.819999999999999,0.16,-21.923,19.77,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2471,133.300000000,133.510000000,-0.819999999999998,-0.139999999999997,-0.179999999999999,0,AMAR173.4.20220914T020952Z.wav,133.300000000,133.510000000,2022/9/14  2:12:05.3000,NA,NA,0,-0.819999999999998,-0.139999999999997,-0.179999999999999,-0.839999999999998,-0.799999999999998,0.04,-0.139999999999997,-0.0599999999999974,0.0800000000000001,-0.199999999999999,-0.139999999999999,0.0600000000000001,-20.814,15.47,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2545,935.350000000,935.540000000,-0.919999999999998,-0.119999999999997,-0.539999999999999,0,AMAR173.4.20220914T020952Z.wav,935.350000000,935.540000000,2022/9/14  2:25:27.3500,NA,NA,0,-0.919999999999998,-0.119999999999997,-0.539999999999999,-1.12,-0.659999999999998,0.46,-0.259999999999998,0.0200000000000027,0.28,-0.779999999999999,-0.279999999999999,0.5,-8.781,28.14,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2577,910.280000000,910.520000000,-0.979999999999998,-0.0599999999999974,-0.479999999999999,0,AMAR173.4.20220914T020952Z.wav,910.280000000,910.520000000,2022/9/14  2:25:02.2800,NA,NA,0,-0.979999999999998,-0.0599999999999974,-0.479999999999999,-1.1,-0.819999999999998,0.28,-0.139999999999997,0.0200000000000027,0.16,-0.639999999999999,-0.319999999999999,0.32,-9.037,26.60,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2587,775.340000000,775.630000000,-0.919999999999998,-0.159999999999997,-0.559999999999999,0,AMAR173.4.20220914T020952Z.wav,775.340000000,775.630000000,2022/9/14  2:22:47.3400,NA,NA,0,-0.919999999999998,-0.159999999999997,-0.559999999999999,-1.16,-0.619999999999998,0.54,-0.319999999999998,0.0200000000000027,0.34,-0.839999999999999,-0.259999999999999,0.580000000000001,-8.108,25.18,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2629,419.780000000,420.040000000,-0.579999999999998,0.900000000000003,-0.879999999999999,0,AMAR173.4.20220914T020952Z.wav,419.780000000,420.040000000,2022/9/14  2:16:51.7800,NA,NA,0,-0.579999999999998,0.900000000000003,-0.879999999999999,-0.599999999999998,-0.519999999999998,0.0800000000000001,0.840000000000003,0.960000000000004,0.12,-0.94,-0.779999999999999,0.16,-24.448,13.86,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2742,765.370000000,765.520000000,-0.959999999999998,-0.0799999999999974,-0.479999999999999,0,AMAR173.4.20220914T020952Z.wav,765.370000000,765.520000000,2022/9/14  2:22:37.3700,NA,NA,0,-0.959999999999998,-0.0799999999999974,-0.479999999999999,-1.06,-0.839999999999998,0.22,-0.139999999999997,2.66453525910038e-15,0.14,-0.599999999999999,-0.339999999999999,0.26,-8.965,29.52,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2767,516.520000000,516.640000000,2.66453525910038e-15,0.980000000000004,-1.02,0,AMAR173.4.20220914T020952Z.wav,516.520000000,516.640000000,2022/9/14  2:18:28.5200,NA,NA,0,2.66453525910038e-15,0.980000000000004,-1.02,-0.0599999999999974,0.0600000000000027,0.12,0.900000000000003,1.06,0.160000000000001,-1.1,-0.919999999999999,0.18,-23.587,14.60,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2861,1775.090000000,1775.290000000,-0.879999999999998,-0.199999999999998,-1.02,0,AMAR173.4.20220914T020952Z.wav,1775.090000000,1775.290000000,2022/9/14  2:39:27.0900,NA,NA,0,-0.879999999999998,-0.199999999999998,-1.02,-0.919999999999998,-0.779999999999998,0.14,-0.239999999999998,-0.159999999999997,0.0800000000000001,-1.1,-0.94,0.16,-28.316,14.90,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2910,131.270000000,131.390000000,-0.859999999999998,-0.279999999999998,-0.559999999999999,0,AMAR173.4.20220914T020952Z.wav,131.270000000,131.390000000,2022/9/14  2:12:03.2700,NA,NA,0,-0.859999999999998,-0.279999999999998,-0.559999999999999,-0.919999999999998,-0.799999999999998,0.12,-0.319999999999998,-0.239999999999998,0.0800000000000001,-0.619999999999999,-0.479999999999999,0.14,-29.833,15.39,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2912,889.030000000,889.190000000,-0.199999999999998,0.140000000000003,-0.839999999999999,0,AMAR173.4.20220914T020952Z.wav,889.030000000,889.190000000,2022/9/14  2:24:41.0300,NA,NA,0,-0.199999999999998,0.140000000000003,-0.839999999999999,-0.299999999999998,-0.0799999999999974,0.22,0.0400000000000027,0.260000000000003,0.22,-0.94,-0.679999999999999,0.26,-28.487,13.91,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2938,929.250000000,929.510000000,-0.979999999999998,-0.0799999999999974,-0.479999999999999,0,AMAR173.4.20220914T020952Z.wav,929.250000000,929.510000000,2022/9/14  2:25:21.2500,NA,NA,0,-0.979999999999998,-0.0799999999999974,-0.479999999999999,-1.08,-0.839999999999998,0.24,-0.159999999999997,2.66453525910038e-15,0.16,-0.619999999999999,-0.339999999999999,0.28,-8.648,27.84,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:2978,196.050000000,196.350000000,0.0200000000000027,0.760000000000003,-0.919999999999999,0,AMAR173.4.20220914T020952Z.wav,196.050000000,196.350000000,2022/9/14  2:13:08.0500,NA,NA,0,0.0200000000000027,0.760000000000003,-0.919999999999999,2.66453525910038e-15,0.0400000000000027,0.04,0.740000000000003,0.780000000000003,0.04,-0.94,-0.899999999999999,0.04,-22.035,18.16,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3044,1043.360000000,1043.490000000,-0.919999999999998,-0.119999999999997,-0.499999999999999,0,AMAR173.4.20220914T020952Z.wav,1043.360000000,1043.490000000,2022/9/14  2:27:15.3600,NA,NA,0,-0.919999999999998,-0.119999999999997,-0.499999999999999,-1.06,-0.759999999999998,0.3,-0.219999999999998,-0.0199999999999974,0.2,-0.659999999999999,-0.319999999999999,0.34,-8.896,27.70,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3122,782.300000000,782.510000000,-0.999999999999998,-0.0799999999999974,-0.459999999999999,0,AMAR173.4.20220914T020952Z.wav,782.300000000,782.510000000,2022/9/14  2:22:54.3000,NA,NA,0,-0.999999999999998,-0.0799999999999974,-0.459999999999999,-1.1,-0.899999999999998,0.2,-0.139999999999997,2.66453525910038e-15,0.14,-0.559999999999999,-0.319999999999999,0.24,-8.720,28.39,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3155,133.860000000,133.970000000,-0.759999999999998,-0.119999999999997,-0.139999999999999,0,AMAR173.4.20220914T020952Z.wav,133.860000000,133.970000000,2022/9/14  2:12:05.8600,NA,NA,0,-0.759999999999998,-0.119999999999997,-0.139999999999999,-0.859999999999998,-0.639999999999998,0.22,-0.219999999999998,-0.0199999999999974,0.2,-0.259999999999999,0.0200000000000014,0.28,-26.291,12.83,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3160,836.300000000,836.700000000,-0.899999999999998,-0.159999999999997,-0.479999999999999,0,AMAR173.4.20220914T020952Z.wav,836.300000000,836.700000000,2022/9/14  2:23:48.3000,NA,NA,0,-0.899999999999998,-0.159999999999997,-0.479999999999999,-1.26,0.0600000000000027,1.32,-0.399999999999998,0.100000000000003,0.5,-0.859999999999999,-0.0599999999999987,0.800000000000001,-8.663,23.57,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3182,779.280000000,779.570000000,-0.859999999999998,-0.179999999999997,-0.559999999999999,0,AMAR173.4.20220914T020952Z.wav,779.280000000,779.570000000,2022/9/14  2:22:51.2800,NA,NA,0,-0.859999999999998,-0.179999999999997,-0.559999999999999,-1.16,-0.399999999999998,0.760000000000001,-0.399999999999998,0.0400000000000027,0.44,-0.899999999999999,-0.159999999999999,0.740000000000001,-8.848,27.08,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3191,650.950000000,651.050000000,-0.0799999999999974,-0.0799999999999974,-1.2,0,AMAR173.4.20220914T020952Z.wav,650.950000000,651.050000000,2022/9/14  2:20:42.9500,NA,NA,0,-0.0799999999999974,-0.0799999999999974,-1.2,-0.539999999999998,0.440000000000003,0.980000000000001,-0.559999999999998,0.440000000000003,1,-1.5,-0.619999999999999,0.880000000000001,-26.957,17.05,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3252,661.330000000,661.430000000,0.800000000000003,0.220000000000003,-1.5,0,AMAR173.4.20220914T020952Z.wav,661.330000000,661.430000000,2022/9/14  2:20:53.3300,NA,NA,0,0.800000000000003,0.220000000000003,-1.5,0.160000000000003,1.4,1.24,-0.259999999999998,0.820000000000003,1.08,-1.5,-1.22,0.28,-34.464,12.74,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3257,833.370000000,833.520000000,-0.959999999999998,-0.0799999999999974,-0.479999999999999,0,AMAR173.4.20220914T020952Z.wav,833.370000000,833.520000000,2022/9/14  2:23:45.3700,NA,NA,0,-0.959999999999998,-0.0799999999999974,-0.479999999999999,-1.06,-0.819999999999998,0.24,-0.159999999999997,2.66453525910038e-15,0.16,-0.619999999999999,-0.339999999999999,0.28,-9.107,29.32,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3299,797.350000000,797.610000000,-0.939999999999998,-0.119999999999997,-0.499999999999999,0,AMAR173.4.20220914T020952Z.wav,797.350000000,797.610000000,2022/9/14  2:23:09.3500,NA,NA,0,-0.939999999999998,-0.119999999999997,-0.499999999999999,-1.04,-0.779999999999998,0.26,-0.199999999999998,-0.0399999999999974,0.16,-0.619999999999999,-0.339999999999999,0.28,-8.707,29.01,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3335,1732.550000000,1732.920000000,0.0400000000000027,0.860000000000003,-1.22,0,AMAR173.4.20220914T020952Z.wav,1732.550000000,1732.920000000,2022/9/14  2:38:44.5500,NA,NA,0,0.0400000000000027,0.860000000000003,-1.22,2.66453525910038e-15,0.100000000000003,0.1,0.800000000000003,0.940000000000003,0.14,-1.28,-1.12,0.16,-19.696,13.77,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3371,958.290000000,958.540000000,-0.919999999999998,-0.139999999999997,-0.479999999999999,0,AMAR173.4.20220914T020952Z.wav,958.290000000,958.540000000,2022/9/14  2:25:50.2900,NA,NA,0,-0.919999999999998,-0.139999999999997,-0.479999999999999,-1.04,-0.759999999999998,0.28,-0.239999999999998,-0.0599999999999974,0.18,-0.619999999999999,-0.319999999999999,0.3,-8.737,27.23,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3388,393.610000000,393.860000000,-0.559999999999998,-0.739999999999998,-0.94,0,AMAR173.4.20220914T020952Z.wav,393.610000000,393.860000000,2022/9/14  2:16:25.6100,NA,NA,0,-0.559999999999998,-0.739999999999998,-0.94,-0.599999999999998,-0.479999999999998,0.12,-0.799999999999998,-0.659999999999998,0.14,-1.02,-0.819999999999999,0.2,-14.041,21.56,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3404,1594.260000000,1594.400000000,0.680000000000003,0.520000000000003,-1.5,0,AMAR173.4.20220914T020952Z.wav,1594.260000000,1594.400000000,2022/9/14  2:36:26.2600,NA,NA,0,0.680000000000003,0.520000000000003,-1.5,0.120000000000003,1.26,1.14,0.0400000000000027,1.06,1.02,-1.5,-1.18,0.32,-28.583,17.76,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3411,421.380000000,421.490000000,-0.639999999999998,0.820000000000003,-0.719999999999999,0,AMAR173.4.20220914T020952Z.wav,421.380000000,421.490000000,2022/9/14  2:16:53.3800,NA,NA,0,-0.639999999999998,0.820000000000003,-0.719999999999999,-0.659999999999998,-0.599999999999998,0.0600000000000001,0.780000000000003,0.860000000000003,0.0800000000000001,-0.759999999999999,-0.619999999999999,0.14,-32.462,15.82,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3432,930.360000000,930.570000000,-0.999999999999998,-0.219999999999998,-1.5,0,AMAR173.4.20220914T020952Z.wav,930.360000000,930.570000000,2022/9/14  2:25:22.3600,NA,NA,0,-0.999999999999998,-0.219999999999998,-1.5,-1.36,-0.119999999999997,1.24,-0.419999999999998,2.66453525910038e-15,0.42,-1.5,-1.22,0.28,-8.651,26.73,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3466,1049.280000000,1049.530000000,-0.939999999999998,-0.119999999999997,-0.519999999999999,0,AMAR173.4.20220914T020952Z.wav,1049.280000000,1049.530000000,2022/9/14  2:27:21.2800,NA,NA,0,-0.939999999999998,-0.119999999999997,-0.519999999999999,-1.1,-0.779999999999998,0.32,-0.219999999999998,2.66453525910038e-15,0.22,-0.699999999999999,-0.339999999999999,0.36,-8.861,26.55,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3490,423.190000000,423.350000000,-0.479999999999998,0.680000000000003,-1.16,0,AMAR173.4.20220914T020952Z.wav,423.190000000,423.350000000,2022/9/14  2:16:55.1900,NA,NA,0,-0.479999999999998,0.680000000000003,-1.16,-0.499999999999998,-0.459999999999998,0.04,0.660000000000003,0.720000000000003,0.0600000000000001,-1.2,-1.12,0.0800000000000001,-21.831,16.84,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt:3494,449.870000000,449.990000000,-0.759999999999998,0.840000000000003,-0.699999999999999,0,AMAR173.4.20220914T020952Z.wav,449.870000000,449.990000000,2022/9/14  2:17:21.8700,NA,NA,0,-0.759999999999998,0.840000000000003,-0.699999999999999,-0.759999999999998,-0.739999999999998,0.02,0.840000000000003,0.860000000000003,0.02,-0.719999999999999,-0.679999999999999,0.04,-27.024,14.11,AMAR173.4.20220914T020952Z.wav.chan0.Table.1.selections.FS.txt
